Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Taylor-Myers,V-898,ThinkPad-9786,M-4677,125441,95,5,0.88,4.6,429,0.81,horizon@retailers.com,Gaming
Carpenter PLC,V-794,ThinkPad-9786,M-4677,122577,62,2,0.88,3.9,307,0.81,horizon@retailers.com,Gaming
Carpenter PLC,V-416,Pavilion-8129,M-4709,121537,32,2,0.89,4.8,397,0.78,brighttech@vendor.com,Office
Galaxy Traders,V-358,Pavilion-8129,M-4709,109001,56,7,0.89,4.8,396,0.79,brighttech@vendor.com,Office
Zenith Suppliers,V-692,Pavilion-1822,M-4724,91710,26,3,0.86,4.2,500,0.78,novatech@supplies.com,Student
Galaxy Traders,V-125,Pavilion-1822,M-4724,109756,75,4,0.86,4.5,468,0.8,novatech@supplies.com,Student
Orion Technologies,V-646,Inspiron-3960,M-4727,114041,29,2,0.82,4.6,297,0.84,horizon@suppliers.com,Student
Apex Retailers,V-313,Inspiron-3960,M-4727,129138,64,7,0.82,5.0,424,0.86,horizon@suppliers.com,Student
Zenith Suppliers,V-357,ThinkPad-4715,M-4736,67169,56,3,0.89,4.4,363,0.84,elite@vendor.com,Business
Galaxy Traders,V-267,ThinkPad-4715,M-4736,64154,55,6,0.89,4.6,226,0.85,elite@vendor.com,Business
Elite Vendors,V-608,Pavilion-1134,M-4783,132816,71,6,0.89,4.5,453,0.88,zenith@distributors.com,Developer
Galaxy Traders,V-884,Pavilion-1134,M-4783,141347,56,7,0.89,5.0,244,0.86,zenith@distributors.com,Developer
BrightTech Supplies,V-702,Inspiron-3718,M-4789,79246,74,3,0.92,3.9,327,0.78,horizon@suppliers.com,Student
Apex Retailers,V-778,Inspiron-3718,M-4789,67385,85,4,0.92,3.6,422,0.78,horizon@suppliers.com,Student
Galaxy Traders,V-433,Pavilion-1885,M-4812,103362,99,4,0.84,4.9,481,0.88,horizon@retailers.com,Office
NovaTech Systems,V-499,Pavilion-1885,M-4812,103645,92,4,0.84,4.7,341,0.85,horizon@retailers.com,Office
Apex Retailers,V-414,Inspiron-4807,M-4838,151798,14,2,0.82,4.2,268,0.89,brighttech@retailers.com,Business
Carpenter PLC,V-169,Inspiron-4807,M-4838,143298,74,7,0.82,3.9,322,0.9,brighttech@retailers.com,Business
Galaxy Traders,V-854,Pavilion-6172,M-4878,143348,89,2,0.88,3.9,400,0.84,horizon@traders.com,Student
Elite Vendors,V-159,Pavilion-6172,M-4878,151523,33,4,0.88,4.3,271,0.89,horizon@traders.com,Student
Apex Retailers,V-501,MacBook-4287,M-4914,144697,61,6,0.82,4.0,265,0.83,galaxy@systems.com,Gaming
Zenith Suppliers,V-596,MacBook-4287,M-4914,148371,26,5,0.82,4.7,363,0.9,galaxy@systems.com,Gaming
Horizon Supplies,V-317,Pavilion-2011,M-4925,150067,31,6,0.85,3.5,375,0.84,apex@systems.com,Developer
Carpenter PLC,V-480,Pavilion-2011,M-4925,152938,40,2,0.85,3.5,230,0.86,apex@systems.com,Developer
Zenith Suppliers,V-486,ThinkPad-7796,M-5007,116226,27,6,0.91,4.8,450,0.84,taylor-myers@systems.com,Gaming
Elite Vendors,V-818,ThinkPad-7796,M-5007,133087,45,3,0.91,4.4,383,0.84,taylor-myers@systems.com,Gaming
BrightTech Supplies,V-662,ThinkPad-1069,M-5013,137308,57,7,0.87,4.1,349,0.78,carpenter@supplies.com,Student
Elite Vendors,V-712,ThinkPad-1069,M-5013,138147,35,4,0.87,4.1,336,0.83,carpenter@supplies.com,Student
Taylor-Myers,V-766,ROG-3283,M-5023,57772,57,5,0.85,3.5,496,0.88,horizon@suppliers.com,Office
NovaTech Systems,V-201,ROG-3283,M-5023,57332,14,2,0.85,3.5,295,0.83,horizon@suppliers.com,Office
NovaTech Systems,V-266,MacBook-6158,M-5079,100167,43,7,0.81,4.2,449,0.89,starline@suppliers.com,Office
Apex Retailers,V-965,MacBook-6158,M-5079,120662,42,3,0.81,4.0,248,0.88,starline@suppliers.com,Office
Galaxy Traders,V-334,ThinkPad-2616,M-5092,117751,97,7,0.82,3.9,385,0.89,apex@systems.com,Student
Elite Vendors,V-827,ThinkPad-2616,M-5092,113856,76,4,0.82,4.1,446,0.9,apex@systems.com,Student
Zenith Suppliers,V-745,ROG-5779,M-5121,140246,24,5,0.83,3.9,475,0.78,novatech@traders.com,Developer
Apex Retailers,V-570,ROG-5779,M-5121,147809,22,2,0.83,4.5,360,0.79,novatech@traders.com,Developer
Taylor-Myers,V-901,MacBook-7806,M-5138,117843,66,6,0.87,3.5,322,0.84,starline@vendor.com,Business
Galaxy Traders,V-798,MacBook-7806,M-5138,131399,69,4,0.87,4.0,268,0.78,starline@vendor.com,Business
BrightTech Supplies,V-120,ThinkPad-9122,M-5143,65362,79,2,0.86,4.6,374,0.86,apex@traders.com,Business
Horizon Supplies,V-516,ThinkPad-9122,M-5143,78024,87,7,0.86,4.1,453,0.86,apex@traders.com,Business
Taylor-Myers,V-685,Inspiron-9765,M-5163,85177,17,2,0.9,4.1,272,0.78,novatech@traders.com,Business
Elite Vendors,V-956,Inspiron-9765,M-5163,89901,96,6,0.9,3.5,323,0.82,novatech@traders.com,Business
Carpenter PLC,V-845,Inspiron-6937,M-5164,113200,50,7,0.82,4.1,307,0.78,zenith@suppliers.com,Business
Taylor-Myers,V-340,Inspiron-6937,M-5164,127260,98,4,0.82,3.6,487,0.85,zenith@suppliers.com,Business
Galaxy Traders,V-611,ROG-3261,M-5165,141578,80,7,0.83,4.7,395,0.9,horizon@supplies.com,Developer
Starline Distributors,V-774,ROG-3261,M-5165,138012,59,4,0.83,4.2,270,0.9,horizon@supplies.com,Developer
Zenith Suppliers,V-703,MacBook-4365,M-5176,72321,33,7,0.84,4.5,247,0.9,horizon@retailers.com,Student
Carpenter PLC,V-194,MacBook-4365,M-5176,63850,14,5,0.84,4.8,433,0.84,horizon@retailers.com,Student
Orion Technologies,V-233,ROG-5299,M-5187,105927,36,5,0.83,4.0,496,0.82,horizon@supplies.com,Student
Starline Distributors,V-640,ROG-5299,M-5187,107826,89,6,0.83,3.9,406,0.81,horizon@supplies.com,Student
Apex Retailers,V-147,Inspiron-2232,M-5226,77241,23,3,0.82,4.3,472,0.86,galaxy@distributors.com,Office
Elite Vendors,V-826,Inspiron-2232,M-5226,82780,16,4,0.82,4.2,282,0.88,galaxy@distributors.com,Office
Carpenter PLC,V-861,MacBook-2934,M-5290,103984,77,2,0.9,5.0,485,0.9,apex@retailers.com,Office
BrightTech Supplies,V-115,MacBook-2934,M-5290,90400,30,4,0.9,4.4,253,0.9,apex@retailers.com,Office
Galaxy Traders,V-449,ThinkPad-7700,M-5297,121535,29,3,0.8,4.0,203,0.9,zenith@distributors.com,Business
Carpenter PLC,V-145,ThinkPad-7700,M-5297,120729,96,7,0.8,4.2,218,0.85,zenith@distributors.com,Business
Elite Vendors,V-457,ROG-1978,M-5308,92571,15,7,0.89,3.8,367,0.87,taylor-myers@systems.com,Developer
BrightTech Supplies,V-126,ROG-1978,M-5308,87001,86,2,0.89,3.6,355,0.85,taylor-myers@systems.com,Developer
Starline Distributors,V-143,ROG-5307,M-5310,74424,10,5,0.91,4.8,386,0.82,carpenter@suppliers.com,Developer
Horizon Supplies,V-779,ROG-5307,M-5310,62725,67,7,0.91,3.9,336,0.86,carpenter@suppliers.com,Developer
Zenith Suppliers,V-107,MacBook-6603,M-5328,125302,85,2,0.88,5.0,283,0.81,galaxy@traders.com,Developer
Taylor-Myers,V-682,MacBook-6603,M-5328,118524,93,5,0.88,4.7,383,0.84,galaxy@traders.com,Developer
Taylor-Myers,V-962,ROG-5796,M-5341,72817,11,5,0.9,4.2,452,0.82,starline@traders.com,Developer
Orion Technologies,V-215,ROG-5796,M-5341,70985,55,6,0.9,4.0,441,0.84,starline@traders.com,Developer
NovaTech Systems,V-523,MacBook-8041,M-5360,87938,12,6,0.94,4.5,346,0.84,galaxy@distributors.com,Student
Horizon Supplies,V-838,MacBook-8041,M-5360,85251,39,6,0.94,5.0,269,0.84,galaxy@distributors.com,Student
Starline Distributors,V-103,ThinkPad-6278,M-5362,144486,87,3,0.87,3.7,359,0.79,taylor-myers@suppliers.com,Developer
Zenith Suppliers,V-658,ThinkPad-6278,M-5362,135717,39,2,0.87,3.7,436,0.79,taylor-myers@suppliers.com,Developer
Horizon Supplies,V-430,Inspiron-7549,M-5363,49084,54,4,0.87,4.2,238,0.84,novatech@retailers.com,Office
BrightTech Supplies,V-474,Inspiron-7549,M-5363,46861,13,7,0.87,4.9,377,0.78,novatech@retailers.com,Office
Elite Vendors,V-445,ThinkPad-3685,M-5403,102440,91,3,0.87,4.2,456,0.87,novatech@distributors.com,Business
Galaxy Traders,V-874,ThinkPad-3685,M-5403,94129,95,7,0.87,4.4,378,0.9,novatech@distributors.com,Business
Orion Technologies,V-544,Inspiron-4674,M-5437,103566,97,5,0.9,5.0,347,0.88,galaxy@supplies.com,Business
Horizon Supplies,V-608,Inspiron-4674,M-5437,98596,59,3,0.9,4.4,318,0.86,galaxy@supplies.com,Business
NovaTech Systems,V-108,ThinkPad-1409,M-5448,59976,29,4,0.81,4.7,270,0.79,galaxy@traders.com,Gaming
Taylor-Myers,V-592,ThinkPad-1409,M-5448,67748,37,7,0.81,3.9,200,0.83,galaxy@traders.com,Gaming
Horizon Supplies,V-315,ROG-3787,M-5480,109947,84,3,0.93,4.8,393,0.79,elite@retailers.com,Office
Carpenter PLC,V-409,ROG-3787,M-5480,96368,94,3,0.93,4.4,371,0.85,elite@retailers.com,Office
Orion Technologies,V-134,Inspiron-7087,M-5485,96611,97,7,0.87,5.0,231,0.85,elite@suppliers.com,Developer
NovaTech Systems,V-137,Inspiron-7087,M-5485,102078,50,5,0.87,4.1,211,0.84,elite@suppliers.com,Developer
Apex Retailers,V-909,Pavilion-4988,M-5516,142494,28,2,0.89,3.6,338,0.84,zenith@vendor.com,Office
Elite Vendors,V-408,Pavilion-4988,M-5516,143818,65,6,0.89,3.5,269,0.82,zenith@vendor.com,Office
BrightTech Supplies,V-644,Pavilion-1515,M-5523,157182,63,5,0.95,4.4,409,0.81,galaxy@suppliers.com,Office
NovaTech Systems,V-310,Pavilion-1515,M-5523,151235,23,6,0.95,4.2,480,0.78,galaxy@suppliers.com,Office
BrightTech Supplies,V-403,Inspiron-7180,M-5552,72235,98,7,0.91,4.2,376,0.81,orion@vendor.com,Gaming
NovaTech Systems,V-363,Inspiron-7180,M-5552,72434,99,7,0.91,3.5,304,0.8,orion@vendor.com,Gaming
Carpenter PLC,V-544,Inspiron-4547,M-5565,113884,23,6,0.91,3.9,478,0.78,orion@supplies.com,Student
BrightTech Supplies,V-573,Inspiron-4547,M-5565,104751,78,2,0.91,3.5,262,0.83,orion@supplies.com,Student
Carpenter PLC,V-714,Pavilion-6913,M-5569,58640,61,3,0.93,4.2,375,0.87,novatech@retailers.com,Gaming
Starline Distributors,V-795,Pavilion-6913,M-5569,67089,78,6,0.93,4.1,494,0.9,novatech@retailers.com,Gaming
Carpenter PLC,V-601,Inspiron-3645,M-5570,154185,72,2,0.94,5.0,409,0.84,brighttech@distributors.com,Office
Zenith Suppliers,V-761,Inspiron-3645,M-5570,139241,18,7,0.94,4.3,416,0.78,brighttech@distributors.com,Office
Horizon Supplies,V-308,Pavilion-8895,M-5584,95535,55,3,0.86,4.5,434,0.81,taylor-myers@suppliers.com,Developer
Galaxy Traders,V-565,Pavilion-8895,M-5584,89600,28,2,0.86,4.0,252,0.88,taylor-myers@suppliers.com,Developer
Galaxy Traders,V-687,ThinkPad-5659,M-5710,102623,69,3,0.86,4.5,424,0.86,zenith@suppliers.com,Student
Horizon Supplies,V-970,ThinkPad-1413,M-5712,87138,68,2,0.85,3.8,239,0.88,apex@supplies.com,Business
Taylor-Myers,V-136,ThinkPad-1413,M-5712,84725,100,2,0.85,4.5,466,0.88,apex@supplies.com,Business
Elite Vendors,V-161,MacBook-8036,M-5716,99996,51,3,0.85,4.6,321,0.83,taylor-myers@systems.com,Business
Galaxy Traders,V-509,MacBook-8036,M-5716,98238,22,2,0.85,4.0,436,0.87,taylor-myers@systems.com,Business
Apex Retailers,V-533,ThinkPad-9902,M-5721,123119,90,6,0.89,3.6,481,0.9,zenith@supplies.com,Developer
Taylor-Myers,V-486,ThinkPad-9902,M-5721,106803,11,5,0.89,3.5,354,0.88,zenith@supplies.com,Developer
BrightTech Supplies,V-629,Inspiron-8255,M-5735,66559,15,2,0.9,3.8,276,0.78,horizon@retailers.com,Business
NovaTech Systems,V-834,Inspiron-8255,M-5735,62925,30,5,0.9,3.8,315,0.82,horizon@retailers.com,Business
Apex Retailers,V-478,ThinkPad-2175,M-5740,126426,59,7,0.9,5.0,373,0.78,horizon@supplies.com,Developer
Galaxy Traders,V-378,ThinkPad-2175,M-5740,117825,91,6,0.9,4.7,470,0.78,horizon@supplies.com,Developer
Galaxy Traders,V-203,Inspiron-5194,M-5768,85574,98,6,0.92,3.5,394,0.8,orion@suppliers.com,Developer
Taylor-Myers,V-203,Inspiron-5194,M-5768,72226,15,2,0.92,3.6,327,0.78,orion@suppliers.com,Developer
Carpenter PLC,V-435,ThinkPad-7828,M-5789,99752,33,4,0.9,4.2,478,0.9,taylor-myers@supplies.com,Business
Horizon Supplies,V-492,ThinkPad-7828,M-5789,89679,69,5,0.9,4.3,402,0.89,taylor-myers@supplies.com,Business
Zenith Suppliers,V-385,MacBook-8868,M-5803,67250,60,2,0.9,3.8,213,0.84,horizon@supplies.com,Student
Carpenter PLC,V-921,MacBook-8868,M-5803,66146,32,2,0.9,3.5,451,0.87,horizon@supplies.com,Student
NovaTech Systems,V-995,Inspiron-2082,M-5834,63803,77,2,0.91,3.7,435,0.78,brighttech@supplies.com,Student
Horizon Supplies,V-807,Inspiron-2082,M-5834,56844,91,7,0.91,3.5,294,0.79,brighttech@supplies.com,Student
NovaTech Systems,V-264,Inspiron-7476,M-5835,80939,34,5,0.8,3.6,395,0.79,apex@traders.com,Developer
Zenith Suppliers,V-947,Inspiron-7476,M-5835,87680,21,7,0.8,4.1,231,0.78,apex@traders.com,Developer
Zenith Suppliers,V-417,MacBook-7417,M-5844,123851,32,6,0.86,5.0,333,0.87,starline@suppliers.com,Developer
Carpenter PLC,V-685,MacBook-7417,M-5844,145016,37,2,0.86,4.1,376,0.83,starline@suppliers.com,Developer
Carpenter PLC,V-967,Pavilion-3838,M-5884,61415,32,7,0.94,4.3,345,0.79,novatech@traders.com,Student
Apex Retailers,V-989,Pavilion-3838,M-5884,61575,96,6,0.94,4.1,205,0.79,novatech@traders.com,Student
BrightTech Supplies,V-929,ThinkPad-3652,M-5916,162451,17,2,0.88,4.3,413,0.9,taylor-myers@distributors.com,Business
Orion Technologies,V-313,ThinkPad-3652,M-5916,156029,81,3,0.88,4.5,391,0.9,taylor-myers@distributors.com,Business
NovaTech Systems,V-538,ThinkPad-6787,M-5949,92836,76,2,0.92,4.1,438,0.89,brighttech@vendor.com,Student
Carpenter PLC,V-498,ThinkPad-6787,M-5949,87019,65,2,0.92,4.0,230,0.9,brighttech@vendor.com,Student
Galaxy Traders,V-841,Pavilion-8426,M-5977,124426,36,2,0.9,4.6,459,0.9,brighttech@traders.com,Developer
Starline Distributors,V-537,Pavilion-8426,M-5977,145650,56,6,0.9,5.0,438,0.89,brighttech@traders.com,Developer
Taylor-Myers,V-304,Pavilion-9793,M-5983,133030,32,7,0.85,4.7,352,0.8,carpenter@retailers.com,Office
Horizon Supplies,V-198,Pavilion-9793,M-5983,139479,75,7,0.85,4.9,231,0.82,carpenter@retailers.com,Office
Apex Retailers,V-998,MacBook-5888,M-5990,140881,58,6,0.83,4.1,440,0.87,starline@retailers.com,Gaming
Carpenter PLC,V-645,MacBook-5888,M-5990,147225,11,3,0.83,4.3,281,0.88,starline@retailers.com,Gaming
Horizon Supplies,V-921,ROG-9329,M-5993,140329,22,4,0.89,4.3,479,0.88,apex@systems.com,Gaming
Orion Technologies,V-359,ROG-9329,M-5993,152006,40,6,0.89,4.9,399,0.88,apex@systems.com,Gaming
Taylor-Myers,V-656,ROG-9406,M-6016,106106,46,7,0.89,3.7,459,0.89,zenith@traders.com,Gaming
Horizon Supplies,V-483,ROG-9406,M-6016,106033,18,7,0.89,4.5,300,0.9,zenith@traders.com,Gaming
Zenith Suppliers,V-307,Inspiron-6842,M-6023,85374,73,2,0.89,4.9,381,0.85,novatech@traders.com,Office
Carpenter PLC,V-841,Inspiron-6842,M-6023,82857,19,4,0.89,4.9,284,0.83,novatech@traders.com,Office
NovaTech Systems,V-619,Inspiron-3045,M-6049,110298,63,5,0.91,3.5,354,0.88,horizon@vendor.com,Student
Apex Retailers,V-192,Inspiron-3045,M-6049,114815,92,2,0.91,3.9,252,0.9,horizon@vendor.com,Student
BrightTech Supplies,V-699,Inspiron-8885,M-6067,65845,55,7,0.9,4.2,477,0.85,elite@vendor.com,Business
Horizon Supplies,V-767,Inspiron-8885,M-6067,71077,60,3,0.9,4.3,357,0.82,elite@vendor.com,Business
Horizon Supplies,V-255,Inspiron-9448,M-6100,152786,99,5,0.86,4.2,348,0.78,brighttech@systems.com,Office
Taylor-Myers,V-407,Inspiron-9448,M-6100,132817,42,2,0.86,3.7,305,0.81,brighttech@systems.com,Office
Apex Retailers,V-343,Pavilion-5952,M-6110,129331,45,3,0.88,4.0,472,0.78,taylor-myers@retailers.com,Office
Zenith Suppliers,V-102,Pavilion-5952,M-6110,136839,47,6,0.88,4.6,339,0.79,taylor-myers@retailers.com,Office
Carpenter PLC,V-870,MacBook-2446,M-6128,84952,52,5,0.93,4.5,399,0.85,orion@vendor.com,Office
Taylor-Myers,V-422,MacBook-2446,M-6128,81696,98,3,0.93,4.6,367,0.85,orion@vendor.com,Office
Horizon Supplies,V-571,Inspiron-6246,M-6133,158306,34,7,0.83,4.7,489,0.89,apex@distributors.com,Office
Carpenter PLC,V-148,Inspiron-6246,M-6133,163217,56,3,0.83,4.0,286,0.83,apex@distributors.com,Office
Zenith Suppliers,V-904,ThinkPad-4623,M-6135,132898,90,3,0.86,3.5,460,0.9,starline@retailers.com,Student
BrightTech Supplies,V-908,ThinkPad-4623,M-6135,151154,72,2,0.86,4.0,290,0.83,starline@retailers.com,Student
Elite Vendors,V-186,MacBook-3079,M-6136,125103,62,4,0.87,4.4,318,0.88,novatech@retailers.com,Developer
Galaxy Traders,V-765,MacBook-3079,M-6136,126817,62,7,0.87,4.5,478,0.9,novatech@retailers.com,Developer
Galaxy Traders,V-745,Inspiron-3706,M-6165,116340,67,4,0.9,4.2,326,0.85,brighttech@distributors.com,Office
Elite Vendors,V-925,Inspiron-3706,M-6165,108678,18,6,0.9,4.4,296,0.79,brighttech@distributors.com,Office
Starline Distributors,V-559,ThinkPad-1735,M-6200,73222,87,3,0.87,4.3,435,0.84,elite@suppliers.com,Business
Carpenter PLC,V-691,ThinkPad-1735,M-6200,66837,58,5,0.87,5.0,230,0.88,elite@suppliers.com,Business
Horizon Supplies,V-889,Inspiron-4404,M-6218,85767,79,6,0.83,4.2,328,0.87,brighttech@suppliers.com,Office
Apex Retailers,V-823,Inspiron-4404,M-6218,99863,27,6,0.83,4.6,370,0.8,brighttech@suppliers.com,Office
Horizon Supplies,V-862,MacBook-1343,M-6267,127872,89,5,0.86,3.9,209,0.86,apex@supplies.com,Developer
Taylor-Myers,V-363,MacBook-1343,M-6267,130286,98,4,0.86,4.2,401,0.81,apex@supplies.com,Developer
Orion Technologies,V-374,Inspiron-5277,M-6275,71896,19,6,0.84,4.1,409,0.85,galaxy@suppliers.com,Business
Elite Vendors,V-473,Inspiron-5277,M-6275,85054,81,3,0.84,4.4,338,0.86,galaxy@suppliers.com,Business
NovaTech Systems,V-973,ROG-2133,M-6288,113910,63,6,0.9,3.9,378,0.79,elite@traders.com,Student
Zenith Suppliers,V-875,ROG-2133,M-6288,115844,62,5,0.9,3.6,204,0.87,elite@traders.com,Student
Carpenter PLC,V-174,MacBook-7405,M-6297,148163,15,2,0.84,4.8,286,0.78,zenith@traders.com,Student
BrightTech Supplies,V-418,MacBook-7405,M-6297,148095,14,7,0.84,5.0,279,0.83,zenith@traders.com,Student
Orion Technologies,V-602,ROG-8706,M-6301,127365,38,3,0.89,3.9,284,0.83,elite@suppliers.com,Gaming
Taylor-Myers,V-440,ROG-8706,M-6301,127370,66,7,0.89,3.5,498,0.81,elite@suppliers.com,Gaming
Horizon Supplies,V-812,Pavilion-7190,M-6304,51188,91,4,0.92,3.5,251,0.85,zenith@vendor.com,Gaming
Orion Technologies,V-850,Pavilion-7190,M-6304,52099,71,5,0.92,4.0,332,0.87,zenith@vendor.com,Gaming
Apex Retailers,V-985,Inspiron-6312,M-6308,113049,27,4,0.88,4.6,207,0.78,galaxy@distributors.com,Developer
Taylor-Myers,V-339,Inspiron-6312,M-6308,120919,82,2,0.88,4.8,314,0.78,galaxy@distributors.com,Developer
Zenith Suppliers,V-662,ThinkPad-3171,M-6316,85343,23,7,0.94,4.4,475,0.79,galaxy@vendor.com,Developer
NovaTech Systems,V-871,ThinkPad-3171,M-6316,99665,59,3,0.94,3.7,365,0.8,galaxy@vendor.com,Developer
Carpenter PLC,V-821,ThinkPad-9310,M-6325,127227,26,4,0.83,4.5,302,0.78,novatech@suppliers.com,Office
Apex Retailers,V-711,ThinkPad-9310,M-6325,139788,100,2,0.83,5.0,393,0.86,novatech@suppliers.com,Office
NovaTech Systems,V-545,ThinkPad-8546,M-6336,117858,14,6,0.87,4.8,226,0.83,galaxy@retailers.com,Office
Orion Technologies,V-176,ThinkPad-8546,M-6336,134049,94,7,0.87,3.8,307,0.83,galaxy@retailers.com,Office
Elite Vendors,V-615,ThinkPad-8054,M-6337,83494,87,6,0.82,4.7,406,0.86,horizon@supplies.com,Student
Starline Distributors,V-412,ThinkPad-8054,M-6337,79259,84,2,0.82,4.8,267,0.83,horizon@supplies.com,Student
Starline Distributors,V-260,ROG-7587,M-6378,63849,40,6,0.87,3.6,237,0.85,novatech@systems.com,Office
Elite Vendors,V-742,ROG-7587,M-6378,58504,18,3,0.87,4.1,488,0.8,novatech@systems.com,Office
Horizon Supplies,V-846,ROG-2449,M-6392,68943,67,5,0.86,4.3,377,0.81,zenith@retailers.com,Gaming
NovaTech Systems,V-444,ROG-2449,M-6392,70322,85,6,0.86,3.8,225,0.82,zenith@retailers.com,Gaming
Zenith Suppliers,V-749,ROG-7381,M-6397,163715,81,2,0.87,4.5,336,0.81,brighttech@suppliers.com,Gaming
Galaxy Traders,V-222,ROG-7381,M-6397,154539,58,2,0.87,3.7,252,0.87,brighttech@suppliers.com,Gaming
Zenith Suppliers,V-195,Inspiron-1986,M-6440,88756,86,4,0.86,4.3,256,0.9,horizon@suppliers.com,Developer
Starline Distributors,V-829,Inspiron-1986,M-6440,101321,16,6,0.86,4.8,255,0.9,horizon@suppliers.com,Developer
Zenith Suppliers,V-848,ThinkPad-8446,M-6455,122242,51,5,0.9,3.7,417,0.83,galaxy@distributors.com,Developer
Starline Distributors,V-656,ThinkPad-8446,M-6455,116970,73,7,0.9,3.5,455,0.86,galaxy@distributors.com,Developer
Carpenter PLC,V-537,Inspiron-8877,M-6457,68227,87,6,0.81,3.8,297,0.78,apex@systems.com,Office
Horizon Supplies,V-882,Inspiron-8877,M-6457,65898,50,5,0.81,4.3,220,0.8,apex@systems.com,Office
Galaxy Traders,V-535,Inspiron-3819,M-6497,97320,38,2,0.81,3.5,246,0.83,zenith@distributors.com,Developer
Starline Distributors,V-994,Inspiron-3819,M-6497,98422,72,2,0.81,3.9,230,0.83,zenith@distributors.com,Developer
Galaxy Traders,V-293,MacBook-8807,M-6500,128898,28,3,0.83,4.8,275,0.9,orion@traders.com,Developer
Carpenter PLC,V-265,MacBook-8807,M-6500,140335,70,2,0.83,4.5,429,0.9,orion@traders.com,Developer
Carpenter PLC,V-543,ROG-7117,M-6566,73722,44,2,0.85,3.9,253,0.86,galaxy@systems.com,Gaming
Starline Distributors,V-957,ROG-7117,M-6566,76188,67,5,0.85,4.2,425,0.83,galaxy@systems.com,Gaming
NovaTech Systems,V-698,Pavilion-1723,M-6584,109030,91,4,0.81,3.9,395,0.83,horizon@retailers.com,Student
Galaxy Traders,V-836,Pavilion-1723,M-6584,109280,83,5,0.81,4.5,276,0.86,horizon@retailers.com,Student
NovaTech Systems,V-129,ROG-6037,M-6609,113100,80,6,0.85,4.9,361,0.83,brighttech@traders.com,Business
Galaxy Traders,V-458,ROG-6037,M-6609,104395,99,5,0.85,4.3,256,0.84,brighttech@traders.com,Business
Taylor-Myers,V-607,Pavilion-8248,M-6625,69605,90,7,0.95,4.2,222,0.86,novatech@retailers.com,Gaming
BrightTech Supplies,V-102,Pavilion-8248,M-6625,75380,63,6,0.95,5.0,408,0.85,novatech@retailers.com,Gaming
BrightTech Supplies,V-867,Inspiron-5237,M-6647,130635,15,3,0.81,3.9,368,0.82,orion@supplies.com,Student
Horizon Supplies,V-994,Inspiron-5237,M-6647,124940,40,6,0.81,4.4,419,0.89,orion@supplies.com,Student
Horizon Supplies,V-446,ROG-7261,M-6666,108776,71,5,0.92,3.6,427,0.81,brighttech@distributors.com,Office
Orion Technologies,V-186,ROG-7261,M-6666,114588,68,6,0.92,3.6,437,0.9,brighttech@distributors.com,Office
Galaxy Traders,V-490,ROG-7405,M-6712,96976,53,3,0.89,4.2,416,0.87,brighttech@retailers.com,Office
Orion Technologies,V-193,ROG-7405,M-6712,112772,68,4,0.89,4.2,298,0.9,brighttech@retailers.com,Office
Taylor-Myers,V-488,ThinkPad-9431,M-6715,104141,54,6,0.86,3.9,352,0.86,apex@traders.com,Student
BrightTech Supplies,V-444,ThinkPad-9431,M-6715,103897,35,6,0.86,3.7,293,0.9,apex@traders.com,Student
BrightTech Supplies,V-396,MacBook-2744,M-6716,85341,15,2,0.87,4.0,231,0.82,carpenter@retailers.com,Gaming
Taylor-Myers,V-202,MacBook-2744,M-6716,84157,99,4,0.87,3.7,317,0.86,carpenter@retailers.com,Gaming
Taylor-Myers,V-987,ThinkPad-4648,M-6737,117958,35,7,0.88,3.9,291,0.83,galaxy@supplies.com,Office
Orion Technologies,V-103,ThinkPad-4648,M-6737,123684,54,7,0.88,4.4,488,0.78,galaxy@supplies.com,Office
Orion Technologies,V-513,ThinkPad-2481,M-6739,59254,36,4,0.81,3.5,331,0.89,galaxy@supplies.com,Gaming
Apex Retailers,V-120,ThinkPad-2481,M-6739,70381,20,2,0.81,3.7,203,0.87,galaxy@supplies.com,Gaming
NovaTech Systems,V-459,MacBook-7388,M-6742,111245,83,6,0.89,4.6,250,0.84,taylor-myers@systems.com,Student
Horizon Supplies,V-377,MacBook-7388,M-6742,123451,40,4,0.89,5.0,255,0.78,taylor-myers@systems.com,Student
NovaTech Systems,V-404,Pavilion-5604,M-6745,107971,33,4,0.81,3.9,321,0.9,orion@distributors.com,Gaming
Apex Retailers,V-921,Pavilion-5604,M-6745,106489,82,6,0.81,4.1,309,0.9,orion@distributors.com,Gaming
Elite Vendors,V-811,MacBook-9316,M-6746,132176,63,6,0.87,3.7,465,0.87,taylor-myers@retailers.com,Gaming
Apex Retailers,V-117,MacBook-9316,M-6746,128477,97,3,0.87,3.6,433,0.84,taylor-myers@retailers.com,Gaming
Galaxy Traders,V-621,MacBook-5322,M-6766,82626,21,5,0.89,4.1,359,0.78,apex@supplies.com,Office
Orion Technologies,V-600,ROG-7836,M-6777,101244,26,7,0.83,3.7,341,0.83,zenith@distributors.com,Office
BrightTech Supplies,V-274,ROG-7836,M-6777,97258,16,4,0.83,4.0,370,0.9,zenith@distributors.com,Office
