Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Carpenter PLC,V-325,Pavilion-1431,M-7982,141128,58,3,0.87,4.0,248,0.85,taylor-myers@suppliers.com,Office
Elite Vendors,V-129,Pavilion-1435,M-8541,127761,34,3,0.9,4.9,350,0.78,taylor-myers@systems.com,Business
NovaTech Systems,V-868,Pavilion-1435,M-8541,127775,67,4,0.9,4.8,334,0.83,taylor-myers@systems.com,Business
NovaTech Systems,V-325,Pavilion-1454,M-9792,52475,65,6,0.91,4.4,251,0.8,taylor-myers@suppliers.com,Student
BrightTech Supplies,V-902,Pavilion-1454,M-9792,56476,24,4,0.91,4.0,215,0.82,taylor-myers@suppliers.com,Student
Orion Technologies,V-964,Pavilion-1466,M-2142,126582,40,4,0.85,4.0,360,0.83,horizon@suppliers.com,Developer
Taylor-Myers,V-284,Pavilion-1466,M-2142,115952,59,6,0.85,4.4,237,0.84,horizon@suppliers.com,Developer
Starline Distributors,V-600,Pavilion-1496,M-4276,132028,59,3,0.82,3.5,432,0.86,novatech@retailers.com,Office
Taylor-Myers,V-794,Pavilion-1496,M-4276,121012,74,5,0.82,3.6,248,0.8,novatech@retailers.com,Office
Carpenter PLC,V-492,Pavilion-1515,M-5523,130390,14,7,0.95,4.5,469,0.78,galaxy@suppliers.com,Office
NovaTech Systems,V-643,Pavilion-1515,M-5523,152603,55,7,0.95,4.6,228,0.78,galaxy@suppliers.com,Office
Zenith Suppliers,V-332,Pavilion-1557,M-4395,114780,72,5,0.94,4.3,458,0.84,orion@systems.com,Student
Taylor-Myers,V-331,Pavilion-1557,M-4395,125791,92,7,0.94,4.7,413,0.82,orion@systems.com,Student
Starline Distributors,V-263,Pavilion-1723,M-6584,103079,27,7,0.81,3.7,476,0.89,horizon@retailers.com,Student
Galaxy Traders,V-855,Pavilion-1723,M-6584,111396,40,3,0.81,3.8,441,0.88,horizon@retailers.com,Student
NovaTech Systems,V-993,Pavilion-1767,M-3012,106932,35,6,0.83,3.8,310,0.8,apex@suppliers.com,Developer
Taylor-Myers,V-449,Pavilion-1767,M-3012,113487,75,2,0.83,4.5,242,0.85,apex@suppliers.com,Developer
Elite Vendors,V-119,Pavilion-1776,M-2243,133165,28,7,0.89,4.5,276,0.87,starline@systems.com,Developer
NovaTech Systems,V-492,Pavilion-1776,M-2243,134776,32,4,0.89,4.8,239,0.9,starline@systems.com,Developer
Carpenter PLC,V-671,Pavilion-1822,M-4724,91548,67,4,0.86,4.2,315,0.83,novatech@supplies.com,Student
Elite Vendors,V-720,Pavilion-1822,M-4724,97302,35,2,0.86,4.7,478,0.83,novatech@supplies.com,Student
Carpenter PLC,V-780,Pavilion-1885,M-4812,102136,44,6,0.84,5.0,447,0.85,horizon@retailers.com,Office
BrightTech Supplies,V-823,Pavilion-1885,M-4812,109899,18,5,0.84,4.8,276,0.83,horizon@retailers.com,Office
NovaTech Systems,V-560,Pavilion-2011,M-4925,156498,37,5,0.85,3.5,246,0.9,apex@systems.com,Developer
Galaxy Traders,V-672,Pavilion-2011,M-4925,148346,64,6,0.85,3.5,242,0.84,apex@systems.com,Developer
BrightTech Supplies,V-244,Pavilion-2024,M-2107,100241,84,4,0.88,4.1,260,0.9,novatech@retailers.com,Office
Apex Retailers,V-229,Pavilion-2024,M-2107,109683,32,2,0.88,4.0,323,0.87,novatech@retailers.com,Office
Horizon Supplies,V-447,Pavilion-2029,M-5710,77724,97,4,0.87,4.4,414,0.9,novatech@distributors.com,Student
BrightTech Supplies,V-100,Pavilion-2029,M-5710,86466,90,5,0.87,4.3,335,0.85,novatech@distributors.com,Student
Carpenter PLC,V-877,Pavilion-2031,M-3223,110893,60,4,0.91,4.8,370,0.88,zenith@systems.com,Student
Starline Distributors,V-900,Pavilion-2031,M-3223,102402,12,2,0.91,4.8,456,0.89,zenith@systems.com,Student
Zenith Suppliers,V-824,Pavilion-2097,M-4284,58734,53,6,0.92,5.0,335,0.9,novatech@traders.com,Student
BrightTech Supplies,V-529,Pavilion-2097,M-4284,61503,11,7,0.92,5.0,352,0.87,novatech@traders.com,Student
Starline Distributors,V-456,Pavilion-2110,M-7626,133397,15,2,0.94,3.7,329,0.81,elite@distributors.com,Student
NovaTech Systems,V-971,Pavilion-2110,M-7626,120424,98,7,0.94,3.9,327,0.81,elite@distributors.com,Student
Horizon Supplies,V-484,Pavilion-2161,M-8110,60030,16,3,0.93,4.2,493,0.87,zenith@retailers.com,Student
NovaTech Systems,V-737,Pavilion-2161,M-8110,60325,48,2,0.93,4.7,256,0.79,zenith@retailers.com,Student
Apex Retailers,V-647,Pavilion-2185,M-1415,109883,90,6,0.86,3.5,227,0.78,novatech@traders.com,Office
Carpenter PLC,V-497,Pavilion-2185,M-1415,117753,80,4,0.86,4.1,474,0.8,novatech@traders.com,Office
Starline Distributors,V-171,Pavilion-2190,M-4384,98234,42,5,0.81,4.9,307,0.87,zenith@suppliers.com,Student
Elite Vendors,V-742,Pavilion-2190,M-4384,93728,32,5,0.81,4.7,359,0.78,zenith@suppliers.com,Student
NovaTech Systems,V-519,Pavilion-2219,M-2802,125101,84,4,0.92,3.9,394,0.84,elite@systems.com,Gaming
BrightTech Supplies,V-886,Pavilion-2219,M-2802,111212,82,4,0.92,4.4,349,0.85,elite@systems.com,Gaming
Galaxy Traders,V-775,Pavilion-2349,M-8144,130664,56,2,0.81,4.5,206,0.88,starline@distributors.com,Developer
Taylor-Myers,V-256,Pavilion-2349,M-8144,129639,88,6,0.81,4.6,236,0.9,starline@distributors.com,Developer
Taylor-Myers,V-237,Pavilion-2440,M-7118,92843,79,6,0.87,5.0,227,0.9,orion@systems.com,Office
Elite Vendors,V-474,Pavilion-2440,M-7118,93242,15,6,0.87,5.0,294,0.89,orion@systems.com,Office
Galaxy Traders,V-551,Pavilion-2502,M-3429,51267,53,6,0.9,4.7,335,0.82,apex@retailers.com,Office
Carpenter PLC,V-379,Pavilion-2502,M-3429,57067,90,7,0.9,4.7,315,0.79,apex@retailers.com,Office
Carpenter PLC,V-998,Pavilion-2926,M-4081,66411,28,2,0.92,5.0,239,0.89,taylor-myers@suppliers.com,Student
BrightTech Supplies,V-137,Pavilion-2926,M-4081,64152,33,7,0.92,5.0,478,0.86,taylor-myers@suppliers.com,Student
BrightTech Supplies,V-619,Pavilion-3337,M-2211,82831,57,6,0.82,4.1,404,0.83,starline@systems.com,Office
Carpenter PLC,V-786,Pavilion-3337,M-2211,83037,67,4,0.82,4.1,295,0.78,starline@systems.com,Office
Taylor-Myers,V-124,Pavilion-3472,M-7208,54647,15,7,0.9,4.6,291,0.82,brighttech@distributors.com,Student
Apex Retailers,V-817,Pavilion-3472,M-7208,53347,68,4,0.9,4.7,471,0.81,brighttech@distributors.com,Student
Elite Vendors,V-125,Pavilion-3838,M-5884,59104,19,4,0.94,5.0,384,0.81,novatech@traders.com,Student
Starline Distributors,V-943,Pavilion-3838,M-5884,63725,32,2,0.94,4.4,383,0.78,novatech@traders.com,Student
Starline Distributors,V-589,Pavilion-3905,M-2814,127412,15,7,0.91,5.0,440,0.85,novatech@traders.com,Gaming
Orion Technologies,V-520,Pavilion-3905,M-2814,130172,45,6,0.91,5.0,500,0.89,novatech@traders.com,Gaming
BrightTech Supplies,V-285,Pavilion-4196,M-9626,137056,79,5,0.93,3.5,301,0.78,zenith@systems.com,Student
Apex Retailers,V-308,Pavilion-4196,M-9626,157571,10,2,0.93,4.0,281,0.83,zenith@systems.com,Student
Starline Distributors,V-538,Pavilion-4235,M-4591,61815,13,7,0.82,3.7,267,0.84,apex@systems.com,Gaming
Galaxy Traders,V-205,Pavilion-4235,M-4591,68141,93,6,0.82,3.9,295,0.9,apex@systems.com,Gaming
Elite Vendors,V-646,Pavilion-4313,M-4664,64214,40,5,0.9,4.5,300,0.87,brighttech@retailers.com,Gaming
Starline Distributors,V-936,Pavilion-4313,M-4664,67067,23,6,0.9,4.7,449,0.88,brighttech@retailers.com,Gaming
Orion Technologies,V-394,Pavilion-4393,M-8612,116365,49,3,0.85,4.8,445,0.83,starline@suppliers.com,Office
NovaTech Systems,V-486,Pavilion-4393,M-8612,104166,26,4,0.85,4.9,218,0.79,starline@suppliers.com,Office
Taylor-Myers,V-183,Pavilion-4988,M-5516,153613,48,3,0.89,3.5,248,0.84,zenith@vendor.com,Office
Orion Technologies,V-958,Pavilion-4988,M-5516,138491,43,5,0.89,4.3,403,0.86,zenith@vendor.com,Office
Apex Retailers,V-301,Pavilion-5100,M-2987,123650,39,7,0.88,3.5,423,0.82,horizon@vendor.com,Gaming
BrightTech Supplies,V-559,Pavilion-5100,M-2987,115629,36,4,0.88,4.0,230,0.87,horizon@vendor.com,Gaming
NovaTech Systems,V-828,Pavilion-5111,M-9043,133532,79,4,0.82,3.5,460,0.81,horizon@retailers.com,Office
Elite Vendors,V-943,Pavilion-5111,M-9043,138206,47,7,0.82,3.5,396,0.86,horizon@retailers.com,Office
Taylor-Myers,V-622,Pavilion-5163,M-3966,107446,97,6,0.94,3.6,313,0.86,galaxy@retailers.com,Office
Elite Vendors,V-137,Pavilion-5163,M-3966,91264,10,7,0.94,3.9,446,0.82,galaxy@retailers.com,Office
Horizon Supplies,V-956,Pavilion-5171,M-9186,127627,65,4,0.81,4.3,361,0.78,zenith@suppliers.com,Business
BrightTech Supplies,V-261,Pavilion-5171,M-9186,113120,30,2,0.81,4.6,428,0.8,zenith@suppliers.com,Business
Horizon Supplies,V-339,Pavilion-5236,M-8035,82783,25,5,0.85,3.6,211,0.82,starline@vendor.com,Developer
BrightTech Supplies,V-325,Pavilion-5236,M-8035,76211,30,7,0.85,3.5,364,0.8,starline@vendor.com,Developer
Taylor-Myers,V-446,Pavilion-5251,M-6808,128594,27,5,0.91,5.0,346,0.78,horizon@retailers.com,Business
Starline Distributors,V-224,Pavilion-5251,M-6808,119715,19,5,0.91,4.7,371,0.84,horizon@retailers.com,Business
BrightTech Supplies,V-588,Pavilion-5284,M-3554,63974,24,6,0.8,5.0,464,0.83,taylor-myers@retailers.com,Student
Orion Technologies,V-846,Pavilion-5284,M-3554,68641,48,4,0.8,4.6,423,0.78,taylor-myers@retailers.com,Student
Horizon Supplies,V-532,Pavilion-5357,M-1674,64948,34,4,0.8,5.0,374,0.81,brighttech@supplies.com,Developer
Carpenter PLC,V-657,Pavilion-5357,M-1674,64157,87,4,0.8,5.0,380,0.85,brighttech@supplies.com,Developer
Galaxy Traders,V-104,Pavilion-5392,M-9620,138917,95,4,0.8,4.2,448,0.83,elite@distributors.com,Office
Carpenter PLC,V-633,Pavilion-5392,M-9620,120407,34,6,0.8,4.9,241,0.9,elite@distributors.com,Office
Zenith Suppliers,V-887,Pavilion-5542,M-9540,140901,85,5,0.91,4.3,363,0.83,taylor-myers@retailers.com,Business
BrightTech Supplies,V-596,Pavilion-5542,M-9540,151630,86,7,0.91,4.2,315,0.78,taylor-myers@retailers.com,Business
Zenith Suppliers,V-782,Pavilion-5549,M-1677,105340,45,2,0.88,5.0,211,0.83,carpenter@vendor.com,Office
Apex Retailers,V-760,Pavilion-5549,M-1677,114344,74,5,0.88,4.6,447,0.86,carpenter@vendor.com,Office
BrightTech Supplies,V-380,Pavilion-5604,M-6745,111533,19,5,0.81,4.7,346,0.9,orion@distributors.com,Gaming
NovaTech Systems,V-589,Pavilion-5604,M-6745,112858,88,4,0.81,4.0,296,0.87,orion@distributors.com,Gaming
Carpenter PLC,V-650,Pavilion-5933,M-4168,60827,54,6,0.89,4.6,242,0.89,starline@retailers.com,Developer
Orion Technologies,V-911,Pavilion-5933,M-4168,63551,50,4,0.89,4.2,433,0.87,starline@retailers.com,Developer
Zenith Suppliers,V-952,Pavilion-5952,M-6110,150441,46,5,0.88,3.8,435,0.78,taylor-myers@retailers.com,Office
Starline Distributors,V-243,Pavilion-5952,M-6110,132956,90,4,0.88,4.3,468,0.78,taylor-myers@retailers.com,Office
BrightTech Supplies,V-282,Pavilion-6140,M-6831,134113,70,6,0.95,3.5,274,0.8,zenith@retailers.com,Office
Starline Distributors,V-623,Pavilion-6140,M-6831,117357,24,5,0.95,3.5,258,0.83,zenith@retailers.com,Office
Apex Retailers,V-515,Pavilion-6172,M-4878,133699,30,4,0.88,4.2,487,0.89,horizon@traders.com,Student
Zenith Suppliers,V-256,Pavilion-6172,M-4878,143576,33,2,0.88,4.3,205,0.9,horizon@traders.com,Student
Taylor-Myers,V-319,Pavilion-6181,M-8525,110689,79,7,0.8,4.2,373,0.86,carpenter@supplies.com,Office
Elite Vendors,V-636,Pavilion-6181,M-8525,108392,93,2,0.8,4.8,351,0.88,carpenter@supplies.com,Office
Zenith Suppliers,V-481,Pavilion-6281,M-2344,146101,74,5,0.94,4.7,493,0.78,galaxy@retailers.com,Business
Carpenter PLC,V-634,Pavilion-6281,M-2344,150829,94,4,0.94,4.1,220,0.78,galaxy@retailers.com,Business
Galaxy Traders,V-899,Pavilion-6310,M-3660,97099,26,6,0.85,4.7,394,0.79,carpenter@systems.com,Developer
BrightTech Supplies,V-729,Pavilion-6310,M-3660,99515,26,5,0.85,4.5,307,0.79,carpenter@systems.com,Developer
Apex Retailers,V-310,Pavilion-6484,M-9340,99981,89,5,0.87,4.0,447,0.79,galaxy@suppliers.com,Developer
Horizon Supplies,V-480,Pavilion-6484,M-9340,83344,34,7,0.87,4.5,261,0.8,galaxy@suppliers.com,Developer
Horizon Supplies,V-234,Pavilion-6552,M-9027,145369,30,2,0.85,4.4,398,0.8,zenith@distributors.com,Gaming
NovaTech Systems,V-274,Pavilion-6552,M-9027,137606,34,6,0.85,4.5,224,0.86,zenith@distributors.com,Gaming
Orion Technologies,V-120,Pavilion-6588,M-7002,58197,92,5,0.91,3.6,434,0.8,zenith@vendor.com,Student
Galaxy Traders,V-152,Pavilion-6588,M-7002,55328,71,3,0.91,3.9,313,0.83,zenith@vendor.com,Student
Elite Vendors,V-819,Pavilion-6757,M-1687,67399,17,7,0.84,4.3,302,0.87,carpenter@vendor.com,Gaming
BrightTech Supplies,V-943,Pavilion-6757,M-1687,68574,94,2,0.84,3.7,339,0.82,carpenter@vendor.com,Gaming
Starline Distributors,V-601,Pavilion-6786,M-4065,61832,68,3,0.88,4.2,279,0.78,orion@systems.com,Student
Zenith Suppliers,V-763,Pavilion-6786,M-4065,65257,60,5,0.88,3.6,276,0.78,orion@systems.com,Student
Apex Retailers,V-967,Pavilion-6913,M-5569,57076,68,5,0.93,3.9,418,0.9,novatech@retailers.com,Gaming
Carpenter PLC,V-169,Pavilion-6913,M-5569,59713,85,6,0.93,3.6,261,0.9,novatech@retailers.com,Gaming
Horizon Supplies,V-417,Pavilion-6960,M-3426,105290,13,5,0.94,4.1,430,0.9,elite@traders.com,Business
NovaTech Systems,V-647,Pavilion-6960,M-3426,105133,61,3,0.94,4.6,354,0.88,elite@traders.com,Business
BrightTech Supplies,V-164,Pavilion-7190,M-6304,52125,24,4,0.92,4.1,488,0.86,zenith@vendor.com,Gaming
Apex Retailers,V-276,Pavilion-7190,M-6304,59683,19,4,0.92,3.9,285,0.86,zenith@vendor.com,Gaming
NovaTech Systems,V-982,Pavilion-7215,M-1098,115583,81,6,0.9,3.5,479,0.84,zenith@vendor.com,Business
Carpenter PLC,V-244,Pavilion-7215,M-1098,107107,50,4,0.9,4.0,307,0.83,zenith@vendor.com,Business
Orion Technologies,V-217,Pavilion-7331,M-8505,109913,61,6,0.86,5.0,468,0.87,novatech@traders.com,Gaming
Apex Retailers,V-361,Pavilion-7331,M-8505,123162,98,4,0.86,4.5,360,0.87,novatech@traders.com,Gaming
NovaTech Systems,V-354,Pavilion-7423,M-3559,144710,80,2,0.92,3.9,464,0.84,zenith@traders.com,Gaming
BrightTech Supplies,V-567,Pavilion-7423,M-3559,143761,37,2,0.92,4.2,294,0.9,zenith@traders.com,Gaming
Apex Retailers,V-952,Pavilion-7538,M-9136,118247,27,2,0.83,4.1,259,0.82,orion@supplies.com,Office
Taylor-Myers,V-626,Pavilion-7538,M-9136,113376,59,6,0.83,4.2,306,0.81,orion@supplies.com,Office
Carpenter PLC,V-451,Pavilion-7773,M-1495,137340,44,3,0.9,4.8,210,0.85,galaxy@suppliers.com,Gaming
Taylor-Myers,V-277,Pavilion-7773,M-1495,133089,68,6,0.9,4.8,332,0.85,galaxy@suppliers.com,Gaming
Horizon Supplies,V-957,Pavilion-7838,M-8619,135863,15,3,0.83,3.6,489,0.78,carpenter@vendor.com,Developer
Zenith Suppliers,V-811,Pavilion-7838,M-8619,141700,38,3,0.83,3.9,265,0.81,carpenter@vendor.com,Developer
Carpenter PLC,V-336,Pavilion-8129,M-4709,111382,67,2,0.89,5.0,360,0.78,brighttech@vendor.com,Office
Orion Technologies,V-251,Pavilion-8129,M-4709,107576,12,4,0.89,4.5,402,0.78,brighttech@vendor.com,Office
Taylor-Myers,V-276,Pavilion-8248,M-6625,70552,36,6,0.95,4.4,352,0.8,novatech@retailers.com,Gaming
Zenith Suppliers,V-517,Pavilion-8248,M-6625,67501,91,7,0.95,4.3,363,0.87,novatech@retailers.com,Gaming
Taylor-Myers,V-751,Pavilion-8369,M-6946,85713,22,4,0.91,4.3,270,0.87,elite@vendor.com,Developer
Apex Retailers,V-909,Pavilion-8369,M-6946,90741,15,5,0.91,5.0,286,0.87,elite@vendor.com,Developer
Elite Vendors,V-316,Pavilion-8426,M-5977,145334,52,7,0.9,4.8,296,0.9,brighttech@traders.com,Developer
Orion Technologies,V-589,Pavilion-8426,M-5977,148330,16,4,0.9,5.0,480,0.86,brighttech@traders.com,Developer
Taylor-Myers,V-242,Pavilion-8484,M-2703,128470,43,6,0.85,4.4,476,0.9,horizon@supplies.com,Gaming
Orion Technologies,V-126,Pavilion-8484,M-2703,124412,14,7,0.85,4.3,478,0.85,horizon@supplies.com,Gaming
Galaxy Traders,V-497,Pavilion-8565,M-3756,120887,39,6,0.95,3.5,495,0.85,brighttech@systems.com,Office
Starline Distributors,V-602,Pavilion-8565,M-3756,108203,59,4,0.95,3.5,347,0.79,brighttech@systems.com,Office
Elite Vendors,V-713,Pavilion-8606,M-8067,111205,99,6,0.9,4.3,236,0.84,starline@distributors.com,Gaming
Carpenter PLC,V-224,Pavilion-8606,M-8067,119632,46,3,0.9,5.0,338,0.81,starline@distributors.com,Gaming
Apex Retailers,V-323,Pavilion-8648,M-4466,64755,19,5,0.9,3.8,288,0.9,galaxy@distributors.com,Developer
Zenith Suppliers,V-373,Pavilion-8648,M-4466,60805,22,6,0.9,3.9,407,0.88,galaxy@distributors.com,Developer
Starline Distributors,V-464,Pavilion-8686,M-3022,116464,63,4,0.91,3.8,452,0.89,novatech@distributors.com,Developer
Taylor-Myers,V-310,Pavilion-8686,M-3022,112786,14,5,0.91,3.7,294,0.9,novatech@distributors.com,Developer
Horizon Supplies,V-865,Pavilion-8728,M-3936,84140,85,7,0.95,3.5,425,0.79,starline@distributors.com,Business
Orion Technologies,V-106,Pavilion-8728,M-3936,78238,46,3,0.95,3.8,343,0.86,starline@distributors.com,Business
Elite Vendors,V-162,Pavilion-8825,M-1518,106816,69,2,0.89,4.1,416,0.9,taylor-myers@distributors.com,Office
Starline Distributors,V-603,Pavilion-8825,M-1518,109919,50,2,0.89,4.2,276,0.88,taylor-myers@distributors.com,Office
Carpenter PLC,V-794,Pavilion-8895,M-5584,87923,64,4,0.86,4.5,221,0.83,taylor-myers@suppliers.com,Developer
Elite Vendors,V-571,Pavilion-8895,M-5584,87804,53,3,0.86,4.5,495,0.81,taylor-myers@suppliers.com,Developer
Taylor-Myers,V-932,Pavilion-9150,M-1782,62046,89,2,0.88,4.9,244,0.79,brighttech@traders.com,Business
Horizon Supplies,V-805,Pavilion-9150,M-1782,61318,91,4,0.88,3.9,378,0.84,brighttech@traders.com,Business
Carpenter PLC,V-721,Pavilion-9182,M-7014,134594,86,2,0.94,3.5,413,0.81,taylor-myers@traders.com,Gaming
Elite Vendors,V-675,Pavilion-9182,M-7014,129035,54,5,0.94,3.5,247,0.8,taylor-myers@traders.com,Gaming
BrightTech Supplies,V-799,Pavilion-9517,M-8786,84773,22,5,0.9,3.9,204,0.78,carpenter@traders.com,Office
Elite Vendors,V-897,Pavilion-9517,M-8786,84942,42,3,0.9,4.5,289,0.78,carpenter@traders.com,Office
Starline Distributors,V-844,Pavilion-9679,M-2919,129902,62,2,0.88,4.6,432,0.85,apex@traders.com,Office
Zenith Suppliers,V-627,Pavilion-9679,M-2919,136979,36,4,0.88,4.9,316,0.88,apex@traders.com,Office
Zenith Suppliers,V-117,Pavilion-9782,M-7450,53337,65,7,0.89,4.0,361,0.78,orion@suppliers.com,Office
Carpenter PLC,V-986,Pavilion-9782,M-7450,49201,82,6,0.89,3.5,239,0.85,orion@suppliers.com,Office
Horizon Supplies,V-612,Pavilion-9793,M-5983,146358,32,4,0.85,5.0,271,0.82,carpenter@retailers.com,Office
Elite Vendors,V-558,Pavilion-9793,M-5983,146511,11,4,0.85,4.5,287,0.88,carpenter@retailers.com,Office
Galaxy Traders,V-871,Pavilion-9946,M-9425,114862,47,4,0.85,4.2,390,0.78,starline@suppliers.com,Student
Zenith Suppliers,V-277,Pavilion-9946,M-9425,123419,84,5,0.85,4.6,221,0.85,starline@suppliers.com,Student
Carpenter PLC,V-249,Pavilion-9955,M-2947,154899,63,2,0.88,3.9,307,0.79,galaxy@retailers.com,Developer
Apex Retailers,V-965,Pavilion-9955,M-2947,150612,75,5,0.88,4.6,235,0.83,galaxy@retailers.com,Developer
Starline Distributors,V-742,ROG-1037,M-3486,64523,74,6,0.87,4.5,329,0.83,orion@suppliers.com,Gaming
BrightTech Supplies,V-721,ROG-1037,M-3486,71750,89,3,0.87,5.0,394,0.85,orion@suppliers.com,Gaming
Zenith Suppliers,V-959,ROG-1206,M-9508,68245,83,7,0.89,3.6,500,0.79,galaxy@suppliers.com,Developer
Carpenter PLC,V-583,ROG-1206,M-9508,67764,32,2,0.89,3.9,425,0.85,galaxy@suppliers.com,Developer
Zenith Suppliers,V-133,ROG-1380,M-9405,131766,67,6,0.86,4.4,269,0.81,elite@systems.com,Business
Apex Retailers,V-541,ROG-1380,M-9405,152263,92,4,0.86,4.2,464,0.87,elite@systems.com,Business
BrightTech Supplies,V-102,ROG-1634,M-9997,121761,38,2,0.94,4.3,308,0.85,starline@traders.com,Office
Horizon Supplies,V-688,ROG-1634,M-9997,125898,59,5,0.94,4.5,285,0.83,starline@traders.com,Office
NovaTech Systems,V-358,ROG-1681,M-8132,93288,30,4,0.85,4.7,396,0.85,taylor-myers@suppliers.com,Office
Horizon Supplies,V-793,ROG-1681,M-8132,88953,25,2,0.85,4.0,309,0.8,taylor-myers@suppliers.com,Office
Carpenter PLC,V-302,ROG-1867,M-6920,101924,77,7,0.9,4.4,427,0.86,zenith@traders.com,Gaming
Horizon Supplies,V-145,ROG-1867,M-6920,95278,44,5,0.9,4.6,283,0.9,zenith@traders.com,Gaming
Carpenter PLC,V-979,ROG-1904,M-1961,50327,32,4,0.88,4.2,290,0.86,zenith@retailers.com,Student
Galaxy Traders,V-889,ROG-1904,M-1961,48049,57,2,0.88,4.0,433,0.84,zenith@retailers.com,Student
Starline Distributors,V-139,ROG-1907,M-9430,81981,62,7,0.89,4.1,488,0.79,horizon@systems.com,Office
Carpenter PLC,V-309,ROG-1907,M-9430,86428,75,7,0.89,4.1,417,0.78,horizon@systems.com,Office
Starline Distributors,V-321,ROG-1965,M-3885,89524,18,7,0.9,4.1,348,0.85,elite@retailers.com,Business
Apex Retailers,V-725,ROG-1965,M-3885,93486,44,7,0.9,4.8,278,0.88,elite@retailers.com,Business
NovaTech Systems,V-400,ROG-1978,M-5308,80514,95,7,0.89,4.1,335,0.8,taylor-myers@systems.com,Developer
Galaxy Traders,V-446,ROG-1978,M-5308,87781,34,6,0.89,4.0,446,0.8,taylor-myers@systems.com,Developer
Orion Technologies,V-776,ROG-1985,M-7587,83506,75,4,0.88,4.2,339,0.81,carpenter@systems.com,Student
Horizon Supplies,V-405,ROG-1985,M-7587,82123,15,5,0.88,4.8,309,0.78,carpenter@systems.com,Student
Galaxy Traders,V-481,ROG-2133,M-6288,106954,92,5,0.9,4.4,424,0.79,elite@traders.com,Student
Zenith Suppliers,V-921,ROG-2133,M-6288,117477,57,4,0.9,3.8,226,0.79,elite@traders.com,Student
Apex Retailers,V-437,ROG-2159,M-4227,116885,54,4,0.88,4.1,321,0.79,elite@suppliers.com,Office
Taylor-Myers,V-859,ROG-2159,M-4227,115637,88,2,0.88,3.9,227,0.79,elite@suppliers.com,Office
BrightTech Supplies,V-215,ROG-2449,M-6392,77209,95,6,0.86,4.4,267,0.81,zenith@retailers.com,Gaming
Carpenter PLC,V-626,ROG-2449,M-6392,67710,91,5,0.86,4.2,355,0.78,zenith@retailers.com,Gaming
Apex Retailers,V-284,ROG-2524,M-2968,51653,88,3,0.83,4.2,265,0.78,orion@traders.com,Developer
NovaTech Systems,V-231,ROG-2524,M-2968,54466,44,7,0.83,4.3,250,0.82,orion@traders.com,Developer
Orion Technologies,V-980,ROG-2584,M-2705,65274,69,7,0.84,4.7,279,0.81,elite@supplies.com,Developer
Starline Distributors,V-189,ROG-2584,M-2705,74897,16,6,0.84,4.6,241,0.79,elite@supplies.com,Developer
Starline Distributors,V-611,ROG-2608,M-8957,121471,40,7,0.85,3.8,297,0.84,carpenter@traders.com,Gaming
Zenith Suppliers,V-632,ROG-2608,M-8957,136426,30,5,0.85,4.2,332,0.9,carpenter@traders.com,Gaming
Zenith Suppliers,V-419,ROG-2917,M-3025,106981,80,7,0.9,4.1,401,0.88,apex@vendor.com,Student
Starline Distributors,V-918,ROG-2917,M-3025,117782,95,3,0.9,4.6,275,0.86,apex@vendor.com,Student
BrightTech Supplies,V-667,ROG-2925,M-1331,141992,42,4,0.91,5.0,289,0.79,galaxy@distributors.com,Gaming
Horizon Supplies,V-436,ROG-2925,M-1331,153781,50,3,0.91,4.2,246,0.79,galaxy@distributors.com,Gaming
Carpenter PLC,V-751,ROG-3009,M-3515,151171,70,2,0.93,4.0,327,0.83,galaxy@vendor.com,Business
NovaTech Systems,V-249,ROG-3009,M-3515,146498,61,4,0.93,4.3,370,0.9,galaxy@vendor.com,Business
Starline Distributors,V-918,ROG-3023,M-9866,95504,62,5,0.93,3.9,203,0.9,carpenter@supplies.com,Student
Taylor-Myers,V-137,ROG-3023,M-9866,103438,47,7,0.93,3.9,460,0.9,carpenter@supplies.com,Student
Horizon Supplies,V-927,ROG-3061,M-2869,78214,99,4,0.86,5.0,220,0.84,elite@traders.com,Gaming
Carpenter PLC,V-770,ROG-3061,M-2869,84271,65,4,0.86,5.0,279,0.86,elite@traders.com,Gaming
Taylor-Myers,V-351,ROG-3215,M-8194,111279,53,7,0.83,4.6,201,0.78,carpenter@vendor.com,Office
BrightTech Supplies,V-909,ROG-3215,M-8194,104963,90,2,0.83,4.8,430,0.82,carpenter@vendor.com,Office
Galaxy Traders,V-698,ROG-3261,M-5165,142301,14,4,0.83,4.5,371,0.9,horizon@supplies.com,Developer
Orion Technologies,V-433,ROG-3261,M-5165,143501,31,3,0.83,4.7,419,0.88,horizon@supplies.com,Developer
Galaxy Traders,V-364,ROG-3283,M-5023,62976,100,6,0.85,3.7,473,0.83,horizon@suppliers.com,Office
Taylor-Myers,V-797,ROG-3283,M-5023,60059,52,5,0.85,3.5,488,0.81,horizon@suppliers.com,Office
Taylor-Myers,V-953,ROG-3304,M-3631,102607,21,7,0.86,3.7,311,0.8,carpenter@suppliers.com,Gaming
BrightTech Supplies,V-356,ROG-3304,M-3631,114659,18,2,0.86,3.9,453,0.79,carpenter@suppliers.com,Gaming
